FULL NAME,GAME_ID,TEAM_ABBRV,CONF,DIVISION,SHOT_CAT,prediction,shot_pt,prob_made,xP,pts
Joel Embiid,22100901,PHI,East,Atlantic,1,1,2,0.530426051,1.060852102,2
Karl-Anthony Towns,22100901,MIN,West,Northwest,0,0,3,0.390507587,1.171522762,0
Tyrese Maxey,22100901,PHI,East,Atlantic,1,0,2,0.421993303,0.843986607,2
D'Angelo Russell,22100901,MIN,West,Northwest,0,0,3,0.353776806,1.061330418,0
Jarred Vanderbilt,22100901,MIN,West,Northwest,0,0,3,0.406467641,1.219402922,0
Joel Embiid,22100901,PHI,East,Atlantic,1,0,3,0.349744584,1.049233752,3
Tyrese Maxey,22100901,PHI,East,Atlantic,1,1,2,0.953325499,1.906650999,2
Patrick Beverley,22100901,MIN,West,Northwest,0,0,3,0.327557579,0.982672737,0
Karl-Anthony Towns,22100901,MIN,West,Northwest,0,1,2,0.882251616,1.764503232,0
Tobias Harris,22100901,PHI,East,Atlantic,0,0,3,0.341747496,1.025242488,0
Jaden McDaniels,22100901,MIN,West,Northwest,1,1,2,0.918734124,1.837468247,2
Joel Embiid,22100901,PHI,East,Atlantic,0,0,2,0.373534399,0.747068798,0
Jaden McDaniels,22100901,MIN,West,Northwest,0,1,2,0.509275024,1.018550049,0
Tyrese Maxey,22100901,PHI,East,Atlantic,0,0,2,0.415210121,0.830420241,0
D'Angelo Russell,22100901,MIN,West,Northwest,1,0,2,0.479396509,0.958793019,2
Tobias Harris,22100901,PHI,East,Atlantic,0,0,3,0.336502326,1.009506977,0
Anthony Edwards,22100901,MIN,West,Northwest,0,0,3,0.358975248,1.076925745,0
Joel Embiid,22100901,PHI,East,Atlantic,1,0,2,0.409182765,0.818365531,2
Jaden McDaniels,22100901,MIN,West,Northwest,1,1,2,0.652241755,1.30448351,2
Joel Embiid,22100901,PHI,East,Atlantic,1,0,2,0.434534636,0.869069271,2
Anthony Edwards,22100901,MIN,West,Northwest,0,0,3,0.355570435,1.066711306,0
Jaden McDaniels,22100901,MIN,West,Northwest,0,0,3,0.332253151,0.996759453,0
Joel Embiid,22100901,PHI,East,Atlantic,0,0,3,0.365072358,1.095217074,0
Karl-Anthony Towns,22100901,MIN,West,Northwest,0,0,2,0.395473802,0.790947604,0
Taurean Prince,22100901,MIN,West,Northwest,0,0,3,0.352429586,1.057288757,0
Jaden McDaniels,22100901,MIN,West,Northwest,1,1,2,0.508157126,1.016314252,2
Karl-Anthony Towns,22100901,MIN,West,Northwest,0,0,3,0.368470594,1.105411782,0
Jaden McDaniels,22100901,MIN,West,Northwest,0,0,3,0.376537772,1.129613317,0
Danny Green,22100901,PHI,East,Atlantic,0,0,3,0.366919762,1.100759286,0
Karl-Anthony Towns,22100901,MIN,West,Northwest,0,1,2,0.551740674,1.103481348,0
Jaden McDaniels,22100901,MIN,West,Northwest,0,0,3,0.376537772,1.129613317,0
Joel Embiid,22100901,PHI,East,Atlantic,1,1,2,0.659258139,1.318516278,2
Taurean Prince,22100901,MIN,West,Northwest,1,0,3,0.403421065,1.210263195,3
Taurean Prince,22100901,MIN,West,Northwest,0,0,2,0.486176482,0.972352965,0
Naz Reid,22100901,MIN,West,Northwest,0,0,3,0.335276473,1.00582942,0
Anthony Edwards,22100901,MIN,West,Northwest,1,1,2,0.94858032,1.897160639,2
Anthony Edwards,22100901,MIN,West,Northwest,1,0,3,0.355570435,1.066711306,3
Danny Green,22100901,PHI,East,Atlantic,0,0,3,0.386244762,1.158734287,0
Anthony Edwards,22100901,MIN,West,Northwest,1,0,2,0.4144541,0.828908199,2
Tyrese Maxey,22100901,PHI,East,Atlantic,1,0,2,0.437030885,0.87406177,2
Tyrese Maxey,22100901,PHI,East,Atlantic,1,0,2,0.410182087,0.820364173,2
Jordan McLaughlin,22100901,MIN,West,Northwest,0,0,3,0.314583749,0.943751246,0
Taurean Prince,22100901,MIN,West,Northwest,1,0,3,0.403421065,1.210263195,3
Tobias Harris,22100901,PHI,East,Atlantic,0,1,2,0.519889462,1.039778924,0
Anthony Edwards,22100901,MIN,West,Northwest,0,0,3,0.364378338,1.093135015,0
Taurean Prince,22100901,MIN,West,Northwest,0,0,3,0.352429586,1.057288757,0
Joel Embiid,22100901,PHI,East,Atlantic,1,0,2,0.431989086,0.863978172,2
Karl-Anthony Towns,22100901,MIN,West,Northwest,1,1,2,0.740176712,1.480353423,2
Danny Green,22100901,PHI,East,Atlantic,1,0,3,0.390474924,1.171424771,3
Karl-Anthony Towns,22100901,MIN,West,Northwest,1,0,3,0.413024407,1.239073222,3
Joel Embiid,22100901,PHI,East,Atlantic,1,0,3,0.347013579,1.041040736,3
Karl-Anthony Towns,22100901,MIN,West,Northwest,1,0,2,0.439162645,0.878325289,2
Tyrese Maxey,22100901,PHI,East,Atlantic,1,1,2,0.546592913,1.093185825,2
Jaden McDaniels,22100901,MIN,West,Northwest,0,0,3,0.332253151,0.996759453,0
Karl-Anthony Towns,22100901,MIN,West,Northwest,1,0,3,0.368470594,1.105411782,3
Joel Embiid,22100901,PHI,East,Atlantic,1,0,2,0.436195749,0.872391498,2
Jaden McDaniels,22100901,MIN,West,Northwest,0,1,2,0.86276295,1.725525899,0
Jaden McDaniels,22100901,MIN,West,Northwest,1,1,2,0.509275024,1.018550049,2
Karl-Anthony Towns,22100901,MIN,West,Northwest,1,1,2,0.838537544,1.677075089,2
Tyrese Maxey,22100901,PHI,East,Atlantic,1,0,3,0.366281574,1.098844721,3
Jaylen Nowell,22100901,MIN,West,Northwest,0,0,3,0.369811674,1.109435023,0
Georges Niang,22100901,PHI,East,Atlantic,0,1,2,0.511093312,1.022186624,0
Tyrese Maxey,22100901,PHI,East,Atlantic,1,1,2,0.685403603,1.370807206,2
Naz Reid,22100901,MIN,West,Northwest,0,1,2,0.626704662,1.253409324,0
Isaiah Joe,22100901,PHI,East,Atlantic,1,0,3,0.367119992,1.101359976,3
Shake Milton,22100901,PHI,East,Atlantic,0,1,2,0.642653439,1.285306879,0
Isaiah Joe,22100901,PHI,East,Atlantic,1,0,2,0.411690328,0.823380656,2
Naz Reid,22100901,MIN,West,Northwest,1,1,2,0.515513544,1.031027089,2
Isaiah Joe,22100901,PHI,East,Atlantic,1,0,3,0.318269033,0.954807098,3
Jaylen Nowell,22100901,MIN,West,Northwest,0,0,3,0.342982068,1.028946203,0
Furkan Korkmaz,22100901,PHI,East,Atlantic,1,0,3,0.321664005,0.964992015,3
Naz Reid,22100901,MIN,West,Northwest,1,1,2,0.515513544,1.031027089,2
Isaiah Joe,22100901,PHI,East,Atlantic,0,0,3,0.34417816,1.032534481,0
Deandre Ayton,22100902,PHO,West,Pacific,1,1,2,0.933019393,1.866038785,2
Brandon Ingram,22100902,NOR,West,Southwest,1,1,2,0.824601559,1.649203118,2
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.418133473,0.836266945,0
Brandon Ingram,22100902,NOR,West,Southwest,1,0,2,0.403285431,0.806570862,2
Mikal Bridges,22100902,PHO,West,Pacific,0,0,2,0.355403865,0.710807729,0
Cameron Johnson,22100902,PHO,West,Pacific,1,1,2,0.579153934,1.158307868,2
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.416183396,0.832366793,2
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.495550929,0.991101858,2
Jonas Valanciunas,22100902,NOR,West,Southwest,1,0,2,0.344990165,0.689980329,2
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.4217453,0.8434906,0
Devin Booker,22100902,PHO,West,Pacific,0,0,3,0.344467161,1.033401484,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,3,0.350121585,1.050364756,0
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.436639003,0.873278005,2
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.424681937,0.849363875,2
Brandon Ingram,22100902,NOR,West,Southwest,1,0,2,0.316824669,0.633649339,2
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.377135787,1.13140736,0
Brandon Ingram,22100902,NOR,West,Southwest,0,0,2,0.377900672,0.755801344,0
Brandon Ingram,22100902,NOR,West,Southwest,0,0,3,0.325887981,0.977663942,0
Elfrid Payton,22100902,PHO,West,Pacific,0,0,3,0.294858645,0.884575936,0
Jose Alvarado,22100902,NOR,West,Southwest,0,0,2,0.305950075,0.611900151,0
Brandon Ingram,22100902,NOR,West,Southwest,0,0,3,0.345648629,1.036945886,0
Devin Booker,22100902,PHO,West,Pacific,1,0,3,0.370184604,1.110553811,3
Brandon Ingram,22100902,NOR,West,Southwest,1,0,2,0.401551228,0.803102456,2
JaVale McGee,22100902,PHO,West,Pacific,0,1,2,0.747324962,1.494649924,0
Devin Booker,22100902,PHO,West,Pacific,0,0,3,0.368696057,1.106088171,0
Elfrid Payton,22100902,PHO,West,Pacific,0,0,3,0.294858645,0.884575936,0
Brandon Ingram,22100902,NOR,West,Southwest,0,0,2,0.414476416,0.828952831,0
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.41183995,0.823679899,0
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.434784201,0.869568402,0
Landry Shamet,22100902,PHO,West,Pacific,1,0,3,0.333939845,1.001819534,3
Naji Marshall,22100902,NOR,West,Southwest,0,0,2,0.335295035,0.670590071,0
Landry Shamet,22100902,PHO,West,Pacific,0,0,2,0.417762098,0.835524196,0
Devonte' Graham,22100902,NOR,West,Southwest,0,0,3,0.32050426,0.961512781,0
Landry Shamet,22100902,PHO,West,Pacific,1,0,3,0.383841827,1.15152548,3
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,2,0.417895282,0.835790565,0
JaVale McGee,22100902,PHO,West,Pacific,1,1,2,0.864912355,1.729824709,2
Naji Marshall,22100902,NOR,West,Southwest,1,0,2,0.415852248,0.831704495,2
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.37996591,1.139897731,0
Herbert Jones,22100902,NOR,West,Southwest,0,1,2,0.53706983,1.074139659,0
Herbert Jones,22100902,NOR,West,Southwest,0,0,2,0.397804164,0.795608328,0
Jonas Valanciunas,22100902,NOR,West,Southwest,1,1,2,0.550457563,1.100915125,2
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.429228995,0.858457991,0
Jae Crowder,22100902,PHO,West,Pacific,1,0,2,0.445994655,0.891989309,2
Naji Marshall,22100902,NOR,West,Southwest,0,0,3,0.32868616,0.986058479,0
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.482556376,0.965112752,2
Naji Marshall,22100902,NOR,West,Southwest,0,0,3,0.291096021,0.873288062,0
Jae Crowder,22100902,PHO,West,Pacific,1,0,3,0.328786924,0.986360771,3
Devonte' Graham,22100902,NOR,West,Southwest,0,0,3,0.366714033,1.100142098,0
Devin Booker,22100902,PHO,West,Pacific,1,0,3,0.368696057,1.106088171,3
Brandon Ingram,22100902,NOR,West,Southwest,1,0,2,0.377900672,0.755801344,2
Herbert Jones,22100902,NOR,West,Southwest,0,1,2,0.521498643,1.042997286,0
Herbert Jones,22100902,NOR,West,Southwest,0,1,2,0.501336121,1.002672242,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,2,0.317420422,0.634840845,0
Mikal Bridges,22100902,PHO,West,Pacific,0,0,3,0.410943436,1.232830307,0
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.438361157,0.876722315,2
Brandon Ingram,22100902,NOR,West,Southwest,0,0,2,0.39882117,0.797642339,0
Jae Crowder,22100902,PHO,West,Pacific,0,0,3,0.386169128,1.158507384,0
Brandon Ingram,22100902,NOR,West,Southwest,0,0,2,0.401551228,0.803102456,0
Jonas Valanciunas,22100902,NOR,West,Southwest,1,1,2,0.662326146,1.324652292,2
Cameron Johnson,22100902,PHO,West,Pacific,1,0,3,0.42497434,1.274923021,3
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.365636906,0.731273811,0
Devin Booker,22100902,PHO,West,Pacific,0,0,3,0.344467161,1.033401484,0
Brandon Ingram,22100902,NOR,West,Southwest,1,1,2,0.645673946,1.291347892,2
Mikal Bridges,22100902,PHO,West,Pacific,0,0,3,0.406639465,1.219918396,0
Mikal Bridges,22100902,PHO,West,Pacific,1,1,2,0.699372449,1.398744898,2
Jaxson Hayes,22100902,NOR,West,Southwest,0,0,2,0.488930634,0.977861267,0
Jaxson Hayes,22100902,NOR,West,Southwest,0,1,2,0.548758923,1.097517846,0
Jae Crowder,22100902,PHO,West,Pacific,1,0,3,0.328786924,0.986360771,3
Jonas Valanciunas,22100902,NOR,West,Southwest,1,0,2,0.344990165,0.689980329,2
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.429331957,1.28799587,0
Brandon Ingram,22100902,NOR,West,Southwest,0,0,2,0.395940288,0.791880575,0
Deandre Ayton,22100902,PHO,West,Pacific,0,0,2,0.438361157,0.876722315,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,1,2,0.550457563,1.100915125,0
Devin Booker,22100902,PHO,West,Pacific,0,0,3,0.365900339,1.097701016,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,3,0.352863833,1.058591499,0
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.409436652,1.228309955,0
Jaxson Hayes,22100902,NOR,West,Southwest,1,1,2,0.548758923,1.097517846,2
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.486703268,0.973406536,2
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.491414711,1.474244132,0
Deandre Ayton,22100902,PHO,West,Pacific,1,0,3,0.37739188,1.13217564,3
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.436639003,0.873278005,2
Jonas Valanciunas,22100902,NOR,West,Southwest,1,0,2,0.445554854,0.891109708,2
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.34037889,0.68075778,2
Jonas Valanciunas,22100902,NOR,West,Southwest,1,0,2,0.38115925,0.7623185,2
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.439401267,0.878802534,2
Jaxson Hayes,22100902,NOR,West,Southwest,1,0,3,0.387281051,1.161843153,3
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.424681937,0.849363875,2
Brandon Ingram,22100902,NOR,West,Southwest,0,0,2,0.444224157,0.888448314,0
Devin Booker,22100902,PHO,West,Pacific,0,1,2,0.528735925,1.05747185,0
Cameron Johnson,22100902,PHO,West,Pacific,1,0,3,0.42497434,1.274923021,3
Landry Shamet,22100902,PHO,West,Pacific,0,0,3,0.333939845,1.001819534,0
Brandon Ingram,22100902,NOR,West,Southwest,1,1,2,0.944701237,1.889402473,2
Jaxson Hayes,22100902,NOR,West,Southwest,1,1,2,0.868510207,1.737020414,2
Devin Booker,22100902,PHO,West,Pacific,1,1,2,0.528735925,1.05747185,2
Brandon Ingram,22100902,NOR,West,Southwest,1,0,2,0.3863315,0.772663,2
Devin Booker,22100902,PHO,West,Pacific,0,0,2,0.34037889,0.68075778,0
Devin Booker,22100902,PHO,West,Pacific,0,0,3,0.371347279,1.114041836,0
Devonte' Graham,22100902,NOR,West,Southwest,0,0,3,0.32050426,0.961512781,0
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.42497434,1.274923021,0
Brandon Ingram,22100902,NOR,West,Southwest,1,0,2,0.413288062,0.826576124,2
Landry Shamet,22100902,PHO,West,Pacific,0,0,3,0.383841827,1.15152548,0
Devonte' Graham,22100902,NOR,West,Southwest,1,0,3,0.322986239,0.968958717,3
Mikal Bridges,22100902,PHO,West,Pacific,1,0,3,0.406639465,1.219918396,3
Jose Alvarado,22100902,NOR,West,Southwest,0,0,3,0.309819053,0.929457158,0
Mikal Bridges,22100902,PHO,West,Pacific,0,0,3,0.406639465,1.219918396,0
Landry Shamet,22100902,PHO,West,Pacific,1,0,2,0.329913635,0.659827271,2
Landry Shamet,22100902,PHO,West,Pacific,0,0,3,0.336621001,1.009863002,0
Elfrid Payton,22100902,PHO,West,Pacific,0,0,2,0.306989972,0.613979945,0
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.474621171,0.949242343,2
Jae Crowder,22100902,PHO,West,Pacific,1,0,2,0.447477003,0.894954005,2
Deandre Ayton,22100902,PHO,West,Pacific,1,0,2,0.456908069,0.913816138,2
Devonte' Graham,22100902,NOR,West,Southwest,0,0,3,0.343783789,1.031351368,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,3,0.352863833,1.058591499,0
Herbert Jones,22100902,NOR,West,Southwest,0,0,2,0.333893143,0.667786286,0
Deandre Ayton,22100902,PHO,West,Pacific,0,0,2,0.443942626,0.887885252,0
Herbert Jones,22100902,NOR,West,Southwest,0,0,2,0.475313662,0.950627325,0
Deandre Ayton,22100902,PHO,West,Pacific,0,0,2,0.474411853,0.948823705,0
Herbert Jones,22100902,NOR,West,Southwest,0,0,3,0.388095081,1.164285244,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,1,2,0.697619764,1.395239528,0
Herbert Jones,22100902,NOR,West,Southwest,0,0,2,0.333893143,0.667786286,0
Devin Booker,22100902,PHO,West,Pacific,0,0,3,0.362466983,1.087400948,0
Devin Booker,22100902,PHO,West,Pacific,1,0,2,0.427463149,0.854926298,2
Devonte' Graham,22100902,NOR,West,Southwest,1,0,3,0.366714033,1.100142098,3
Cameron Johnson,22100902,PHO,West,Pacific,1,0,3,0.382649052,1.147947155,3
Jonas Valanciunas,22100902,NOR,West,Southwest,1,0,2,0.344990165,0.689980329,2
Cameron Johnson,22100902,PHO,West,Pacific,0,0,3,0.382649052,1.147947155,0
Herbert Jones,22100902,NOR,West,Southwest,0,0,3,0.343199439,1.029598316,0
Jae Crowder,22100902,PHO,West,Pacific,0,0,3,0.331963994,0.995891983,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,2,0.410749297,0.821498594,0
Mikal Bridges,22100902,PHO,West,Pacific,1,0,2,0.386486828,0.772973656,2
Landry Shamet,22100902,PHO,West,Pacific,0,0,3,0.333939845,1.001819534,0
Jonas Valanciunas,22100902,NOR,West,Southwest,0,0,2,0.475446864,0.950893729,0
Naji Marshall,22100902,NOR,West,Southwest,0,0,3,0.28875458,0.866263741,0
Trey Murphy III,22100902,NOR,West,Southwest,0,0,2,0.357718081,0.715436163,0
Landry Shamet,22100902,PHO,West,Pacific,0,0,3,0.33916549,1.017496471,0
Naji Marshall,22100902,NOR,West,Southwest,1,0,2,0.282594684,0.565189367,2
Elfrid Payton,22100902,PHO,West,Pacific,1,0,2,0.306989972,0.613979945,2
Bojan Bogdanovic,22100903,UTA,West,Northwest,1,1,2,0.542930786,1.085861573,2
Dwight Powell,22100903,DAL,West,Southwest,1,1,2,0.898337034,1.796674068,2
Donovan Mitchell,22100903,UTA,West,Northwest,0,0,2,0.422741303,0.845482606,0
Reggie Bullock,22100903,DAL,West,Southwest,1,0,3,0.369861821,1.109585464,3
Jalen Brunson,22100903,DAL,West,Southwest,1,1,2,0.669667342,1.339334683,2
Bojan Bogdanovic,22100903,UTA,West,Northwest,0,0,3,0.404431084,1.213293253,0
Dwight Powell,22100903,DAL,West,Southwest,1,1,2,0.731968342,1.463936684,2
Donovan Mitchell,22100903,UTA,West,Northwest,1,0,3,0.33944598,1.018337939,3
Jalen Brunson,22100903,DAL,West,Southwest,1,0,2,0.427415912,0.854831824,2
Mike Conley,22100903,UTA,West,Northwest,1,0,3,0.401164042,1.203492126,3
Luka Doncic,22100903,DAL,West,Southwest,1,0,2,0.425281274,0.850562549,2
Mike Conley,22100903,UTA,West,Northwest,1,0,3,0.374694704,1.124084113,3
Dwight Powell,22100903,DAL,West,Southwest,1,0,3,0.408798753,1.22639626,3
Bojan Bogdanovic,22100903,UTA,West,Northwest,0,0,2,0.497589916,0.995179831,0
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.358755505,0.717511009,0
Jalen Brunson,22100903,DAL,West,Southwest,0,0,2,0.385258786,0.770517571,0
Rudy Gobert,22100903,UTA,West,Northwest,1,1,2,0.723745687,1.447491373,2
Donovan Mitchell,22100903,UTA,West,Northwest,1,0,3,0.360738659,1.082215977,3
Dwight Powell,22100903,DAL,West,Southwest,1,0,2,0.39595245,0.791904901,2
Trent Forrest,22100903,UTA,West,Northwest,1,0,2,0.417091222,0.834182444,2
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.344925862,0.689851725,0
Donovan Mitchell,22100903,UTA,West,Northwest,0,0,3,0.360738659,1.082215977,0
Bojan Bogdanovic,22100903,UTA,West,Northwest,0,0,3,0.362860702,1.088582106,0
Dorian Finney-Smith,22100903,DAL,West,Southwest,0,0,3,0.408842382,1.226527145,0
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.452360404,0.904720808,0
Maxi Kleber,22100903,DAL,West,Southwest,0,0,3,0.312659501,0.937978504,0
Bojan Bogdanovic,22100903,UTA,West,Northwest,1,1,2,0.542930786,1.085861573,2
Dorian Finney-Smith,22100903,DAL,West,Southwest,1,0,3,0.408842382,1.226527145,3
Donovan Mitchell,22100903,UTA,West,Northwest,1,0,3,0.363517548,1.090552644,3
Dorian Finney-Smith,22100903,DAL,West,Southwest,1,1,2,0.8337307,1.6674614,2
Bojan Bogdanovic,22100903,UTA,West,Northwest,1,1,2,0.542930786,1.085861573,2
Maxi Kleber,22100903,DAL,West,Southwest,0,0,3,0.312659501,0.937978504,0
Donovan Mitchell,22100903,UTA,West,Northwest,0,0,2,0.370076187,0.740152375,0
Jordan Clarkson,22100903,UTA,West,Northwest,0,0,3,0.338066595,1.014199784,0
Rudy Gobert,22100903,UTA,West,Northwest,1,1,2,0.754994447,1.509988895,2
Maxi Kleber,22100903,DAL,West,Southwest,0,0,3,0.312659501,0.937978504,0
Rudy Gobert,22100903,UTA,West,Northwest,1,1,2,0.81062941,1.62125882,2
Jordan Clarkson,22100903,UTA,West,Northwest,0,0,3,0.314846676,0.944540027,0
Luka Doncic,22100903,DAL,West,Southwest,1,0,3,0.364354043,1.093062128,3
Luka Doncic,22100903,DAL,West,Southwest,0,0,3,0.367144787,1.101434361,0
Mike Conley,22100903,UTA,West,Northwest,0,0,3,0.371073843,1.113221528,0
Maxi Kleber,22100903,DAL,West,Southwest,0,0,3,0.312659501,0.937978504,0
Jordan Clarkson,22100903,UTA,West,Northwest,1,0,2,0.344414522,0.688829043,2
Jalen Brunson,22100903,DAL,West,Southwest,0,0,2,0.340335556,0.680671112,0
Jordan Clarkson,22100903,UTA,West,Northwest,0,0,2,0.495240962,0.990481924,0
Jordan Clarkson,22100903,UTA,West,Northwest,0,0,2,0.49412285,0.988245701,0
Jalen Brunson,22100903,DAL,West,Southwest,0,0,2,0.41480174,0.82960348,0
Rudy Gobert,22100903,UTA,West,Northwest,1,1,2,0.903407881,1.806815762,2
Jordan Clarkson,22100903,UTA,West,Northwest,1,0,3,0.335379746,1.006139238,3
Trent Forrest,22100903,UTA,West,Northwest,1,0,2,0.488091794,0.976183587,2
Bojan Bogdanovic,22100903,UTA,West,Northwest,1,0,2,0.408356107,0.816712215,2
Royce O'Neale,22100903,UTA,West,Northwest,0,0,3,0.400505289,1.201515866,0
Reggie Bullock,22100903,DAL,West,Southwest,1,0,3,0.324723757,0.974171272,3
Dorian Finney-Smith,22100903,DAL,West,Southwest,0,0,3,0.408842382,1.226527145,0
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.452360404,0.904720808,0
Luka Doncic,22100903,DAL,West,Southwest,0,1,2,0.696615239,1.393230477,0
Dwight Powell,22100903,DAL,West,Southwest,1,1,2,0.74526763,1.490535259,2
Luka Doncic,22100903,DAL,West,Southwest,0,0,3,0.35177821,1.055334629,0
Jordan Clarkson,22100903,UTA,West,Northwest,1,0,2,0.395721889,0.791443779,2
Donovan Mitchell,22100903,UTA,West,Northwest,1,0,3,0.36615313,1.09845939,3
Luka Doncic,22100903,DAL,West,Southwest,1,0,2,0.474260492,0.948520984,2
Jalen Brunson,22100903,DAL,West,Southwest,1,1,2,0.618489317,1.236978633,2
Mike Conley,22100903,UTA,West,Northwest,0,0,3,0.396893485,1.190680454,0
Donovan Mitchell,22100903,UTA,West,Northwest,0,0,3,0.33944598,1.018337939,0
Royce O'Neale,22100903,UTA,West,Northwest,1,1,2,0.674765196,1.349530392,2
Jalen Brunson,22100903,DAL,West,Southwest,0,0,3,0.349727139,1.049181417,0
Dwight Powell,22100903,DAL,West,Southwest,1,1,2,0.561823452,1.123646905,2
Donovan Mitchell,22100903,UTA,West,Northwest,0,0,3,0.33944598,1.018337939,0
Luka Doncic,22100903,DAL,West,Southwest,1,0,2,0.436730155,0.87346031,2
Bojan Bogdanovic,22100903,UTA,West,Northwest,0,0,2,0.461514034,0.923028067,0
Royce O'Neale,22100903,UTA,West,Northwest,1,1,2,0.674765196,1.349530392,2
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.436283218,0.872566436,0
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.416738427,0.833476853,0
Mike Conley,22100903,UTA,West,Northwest,1,0,2,0.34616945,0.6923389,2
Luka Doncic,22100903,DAL,West,Southwest,1,0,2,0.474260492,0.948520984,2
Luka Doncic,22100903,DAL,West,Southwest,0,0,2,0.359306932,0.718613865,0
Reggie Bullock,22100903,DAL,West,Southwest,0,0,3,0.369861821,1.109585464,0
Bojan Bogdanovic,22100903,UTA,West,Northwest,0,0,3,0.35746746,1.07240238,0
Jalen Brunson,22100903,DAL,West,Southwest,0,0,2,0.394595692,0.789191383,0
Donovan Mitchell,22100903,UTA,West,Northwest,1,0,2,0.399210951,0.798421901,2
Dwight Powell,22100903,DAL,West,Southwest,0,1,2,0.519614984,1.039229967,0
